Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
9,99.3,918.75,3540,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,0.011375190793836644,0,3540,99.3,9,0.0,Low
22,20.3,467.15,2768,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.002448203561003327,0,2768,20.3,22,0.0,Low
40,55.25,2139.2,2810,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.9854624739593304,1,2810,55.25,40,562.0,High
35,100.5,3653.35,4745,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.9951495703383629,1,4745,100.5,35,949.0,High
7,23.5,173.0,5508,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0038869381639781288,0,5508,23.5,7,0.0,Low
32,19.8,587.7,3836,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.0017720306215413763,0,3836,19.8,32,0.0,Low
61,19.75,1124.2,5411,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0002219350862186711,0,5411,19.75,61,0.0,Low
2,20.75,44.2,3976,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0046602066399608075,0,3976,20.75,2,0.0,Low
56,103.2,5744.35,4534,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0035349992055820614,0,4534,103.2,56,0.0,Low
65,106.25,6979.8,5965,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,0.9949945736856257,1,5965,106.25,65,1193.0,High
28,49.9,1410.25,5250,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0024093578717739724,0,5250,49.9,28,0.0,Low
18,69.5,1199.4,4466,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.004587527072204868,0,4466,69.5,18,0.0,Low
71,90.55,6239.05,6009,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,0.0006087932028183775,0,6009,90.55,71,0.0,Low
72,88.6,6201.95,5842,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0017153286922796534,0,5842,88.6,72,0.0,Low
1,76.45,76.45,3763,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9984539982277296,1,3763,76.45,1,752.6,High
1,19.75,19.75,4851,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0.9941526090213294,1,4851,19.75,1,970.2,High
34,20.35,673.2,2864,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0018672834178303825,0,2864,20.35,34,0.0,Low
8,87.05,762.1,2545,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,0.998260795529654,1,2545,87.05,8,509.0,High
47,106.4,5127.95,4804,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9965520393049891,1,4804,106.4,47,960.8000000000001,High
72,24.05,1709.15,4755,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0003031753805186744,0,4755,24.05,72,0.0,Low
52,25.05,1270.25,5674,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0009512286374282323,0,5674,25.05,52,0.0,Low
3,19.85,64.55,2158,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,0.9953068293680548,1,2158,19.85,3,431.6,High
60,37.7,2288.7,5148,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0012427254931939677,0,5148,37.7,60,0.0,Low
3,96.6,291.9,3260,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9982716534400944,1,3260,96.6,3,652.0,High
19,86.0,1532.45,4857,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0.9974447928957627,1,4857,86.0,19,971.4000000000001,High
1,69.9,69.9,3358,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.01589854519166964,0,3358,69.9,1,0.0,Low
6,105.3,545.2,4163,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9977138621882817,1,4163,105.3,6,832.6,High
49,59.6,2970.3,4986,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0008460128457909913,0,4986,59.6,49,0.0,Low
22,90.5,1910.6,5014,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0.9967893584730455,1,5014,90.5,22,1002.8000000000001,High
42,19.05,761.85,5091,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.0007844088873288188,0,5091,19.05,42,0.0,Low
46,98.85,4564.9,2641,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.011902643143196038,0,2641,98.85,46,0.0,Low
68,39.9,2796.35,6270,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.0028230463673286636,0,6270,39.9,68,0.0,Low
2,20.5,38.25,4486,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.002435290127832042,0,4486,20.5,2,0.0,Low
0,20.25,0.0,5504,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0030151904242631164,0,5504,20.25,0,0.0,Low
35,72.25,2568.55,5898,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,0.9836746739486747,1,5898,72.25,35,1179.6000000000001,High
2,19.5,27.55,4836,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.004368622328064307,0,4836,19.5,2,0.0,Low
68,62.65,4375.8,5215,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,0.00040554654750273787,0,5215,62.65,68,0.0,Low
16,75.4,1189.4,5432,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.010228554103159962,0,5432,75.4,16,0.0,Low
72,110.9,8240.85,4938,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,0.0023772472165739323,0,4938,110.9,72,0.0,Low
37,94.3,3460.95,2615,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0.0035936036996046744,0,2615,94.3,37,0.0,Low
53,25.55,1336.1,5794,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.000328228578899867,0,5794,25.55,53,0.0,Low
40,83.85,3532.25,4294,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.00768699864845437,0,4294,83.85,40,0.0,Low
46,94.15,4408.45,3924,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,0.0065493999530510235,0,3924,94.15,46,0.0,Low
3,100.95,329.95,5351,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9977421075681484,1,5351,100.95,3,1070.2,High
1,75.3,75.3,2176,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9980296451660488,1,2176,75.3,1,435.20000000000005,High
7,19.25,112.3,4489,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,0.9947980534989772,1,4489,19.25,7,897.8000000000001,High
6,30.5,208.7,4667,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0.9980316587397724,1,4667,30.5,6,933.4000000000001,High
46,89.15,4245.55,5593,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,0.004511887796698507,0,5593,89.15,46,0.0,Low
54,70.15,3715.65,4596,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,0.9923431655659822,1,4596,70.15,54,919.2,High
15,79.4,1156.1,3621,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9981291038802796,1,3621,79.4,15,724.2,High
3,85.3,264.8,4934,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.9980775840552273,1,4934,85.3,3,986.8000000000001,High
70,20.05,1360.25,4485,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.00019339085709398768,0,4485,20.05,70,0.0,Low
39,100.55,3895.35,3124,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0.001964123929438408,0,3124,100.55,39,0.0,Low
2,20.0,38.0,4823,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.004380510613131685,0,4823,20.0,2,0.0,Low
18,75.6,1395.05,4030,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.011425582324214381,0,4030,75.6,18,0.0,Low
72,25.1,1789.9,5751,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,0.0004721690923824729,0,5751,25.1,72,0.0,Low
47,55.3,2654.05,5491,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0015621056174243198,0,5491,55.3,47,0.0,Low
22,19.9,400.3,5657,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0010838410626790853,0,5657,19.9,22,0.0,Low
71,89.9,6457.15,4444,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0006638402037859522,0,4444,89.9,71,0.0,Low
8,74.85,572.45,5514,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.011783162663864092,0,5514,74.85,8,0.0,Low
71,19.9,1389.35,5789,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00019880867087564385,0,5789,19.9,71,0.0,Low
53,94.45,5042.75,5452,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,0.0028184658515227196,0,5452,94.45,53,0.0,Low
37,72.25,2575.45,4121,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.007688839085504615,0,4121,72.25,37,0.0,Low
64,70.15,4480.7,5037,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,0.001826310117250955,0,5037,70.15,64,0.0,Low
5,48.65,235.2,3307,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.005784874875964113,0,3307,48.65,5,0.0,Low
60,104.7,6333.8,6186,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.0035374556415402165,0,6186,104.7,60,0.0,Low
2,50.3,92.75,5870,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.008167246303130612,0,5870,50.3,2,0.0,Low
25,54.2,1423.15,4458,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,0.005982001872583154,0,4458,54.2,25,0.0,Low
6,19.7,113.5,4293,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.002135185622499987,0,4293,19.7,6,0.0,Low
60,110.6,6586.85,5756,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0.0014391559498274239,0,5756,110.6,60,0.0,Low
30,100.2,2983.8,3598,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9975044630948823,1,3598,100.2,30,719.6,High
67,49.35,3321.35,5905,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,0.0015299525774631316,0,5905,49.35,67,0.0,Low
53,24.05,1301.9,4865,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.0010344804027478823,0,4865,24.05,53,0.0,Low
10,55.2,528.35,5925,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,0.9938652060867433,1,5925,55.2,10,1185.0,High
1,52.2,52.2,4138,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,0.9972640808554317,1,4138,52.2,1,827.6,High
55,54.55,2978.3,6041,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.9926604558495841,1,6041,54.55,55,1208.2,High
70,84.7,5991.05,4180,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0.0015363183265617538,0,4180,84.7,70,0.0,Low
34,50.2,1815.3,4352,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.003963156301339877,0,4352,50.2,34,0.0,Low
68,110.25,7279.35,5502,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0016824266020383568,0,5502,110.25,68,0.0,Low
59,109.15,6557.75,5186,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,0.003647946493642169,0,5186,109.15,59,0.0,Low
9,74.85,708.2,5770,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.007829000202757046,0,5770,74.85,9,0.0,Low
6,80.5,463.05,2181,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,0.9979546173863357,1,2181,80.5,6,436.20000000000005,High
50,103.95,5231.3,4363,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.005431980253872403,0,4363,103.95,50,0.0,Low
72,92.45,6440.25,5697,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0.9755045525427333,1,5697,92.45,72,1139.4,High
41,53.95,2215.4,3920,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.008955325226308694,0,3920,53.95,41,0.0,Low
4,50.8,202.3,4521,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0071304363164742274,0,4521,50.8,4,0.0,Low
47,40.3,1794.8,5040,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,0.0010297307910632524,0,5040,40.3,47,0.0,Low
62,94.95,5791.85,4262,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,0.001652051996103832,0,4262,94.95,62,0.0,Low
18,20.45,357.0,2047,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.0017947104663844286,0,2047,20.45,18,0.0,Low
3,75.85,256.6,4062,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9981774911031174,1,4062,75.85,3,812.4000000000001,High
65,25.1,1725.0,5449,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0006821428792144291,0,5449,25.1,65,0.0,Low
59,85.55,5084.65,6304,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,0.9927481177206566,1,6304,85.55,59,1260.8000000000002,High
60,70.15,4224.7,4260,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,0.0018752955697115808,0,4260,70.15,60,0.0,Low
10,20.55,187.35,3595,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.004430188540879451,0,3595,20.55,10,0.0,Low
7,38.55,280.0,3345,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0061113052258904375,0,3345,38.55,7,0.0,Low
28,91.0,2626.15,2448,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0.0068819190467210535,0,2448,91.0,28,0.0,Low
29,79.3,2414.55,3172,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.009520688050998084,0,3172,79.3,29,0.0,Low
0,19.7,0.0,4890,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0.002419733779745572,0,4890,19.7,0,0.0,Low
37,64.65,2347.85,5255,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0031980247444461617,0,5255,64.65,37,0.0,Low
45,24.65,1138.8,3043,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0008444253490951818,0,3043,24.65,45,0.0,Low
61,79.8,4914.8,6432,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,0.003193769859468974,0,6432,79.8,61,0.0,Low
64,19.45,1208.6,5628,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0003950027820953162,0,5628,19.45,64,0.0,Low
63,91.35,5764.7,4512,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,0.0025418988098962984,0,4512,91.35,63,0.0,Low
37,76.5,2868.15,2793,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9951195070929735,1,2793,76.5,37,558.6,High
72,24.3,1778.7,4397,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.0005690184025361734,0,4397,24.3,72,0.0,Low
66,89.9,5958.85,4082,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0013644918305645887,0,4082,89.9,66,0.0,Low
1,95.65,95.65,3473,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,0.9974085224183911,1,3473,95.65,1,694.6,High
9,79.75,769.1,4654,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.012409539601584408,0,4654,79.75,9,0.0,Low
1,25.35,25.35,4193,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.014332270820209565,0,4193,25.35,1,0.0,Low
4,99.8,442.85,2268,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,0.9979633159811544,1,2268,99.8,4,453.6,High
38,74.95,2869.85,5165,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9967270176226594,1,5165,74.95,38,1033.0,High
44,61.9,2924.05,4388,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0014101764605077068,0,4388,61.9,44,0.0,Low
22,54.7,1178.75,5722,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.004841694986151984,0,5722,54.7,22,0.0,Low
53,106.95,5785.5,5550,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False,True,0.9924929756121897,1,5550,106.95,53,1110.0,High
23,90.45,2117.25,5272,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0.010805460439016952,0,5272,90.45,23,0.0,Low
20,18.9,347.65,4277,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,0.003289844988280219,0,4277,18.9,20,0.0,Low
51,24.75,1234.6,5080,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0006929929666936278,0,5080,24.75,51,0.0,Low
62,20.65,1218.45,6403,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0002005059567724691,0,6403,20.65,62,0.0,Low
7,18.95,130.55,4097,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,0.004979247380280568,0,4097,18.95,7,0.0,Low
17,83.55,1329.15,5564,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.008997045458910214,0,5564,83.55,17,0.0,Low
41,70.2,2894.55,5365,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0010058850780878571,0,5365,70.2,41,0.0,Low
7,94.05,633.45,5545,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,0.00678923791385115,0,5545,94.05,7,0.0,Low
1,50.05,50.05,5523,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.006966709343025558,0,5523,50.05,1,0.0,Low
64,58.35,3756.45,5331,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0016472193843717732,0,5331,58.35,64,0.0,Low
3,75.5,220.6,5948,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9977723974468453,1,5948,75.5,3,1189.6000000000001,High
50,71.05,3444.85,5746,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9949125569529856,1,5746,71.05,50,1149.2,High
18,56.8,1074.65,5558,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.005302893965139336,0,5558,56.8,18,0.0,Low
13,55.95,734.35,4498,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.9969271571407002,1,4498,55.95,13,899.6,High
69,80.65,5542.55,4618,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0006817187020495412,0,4618,80.65,69,0.0,Low
1,79.15,79.15,2742,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.012741669608409825,0,2742,79.15,1,0.0,Low
4,90.65,367.95,3559,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.009303761519593232,0,3559,90.65,4,0.0,Low
1,53.5,53.5,5094,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,0.997482150819086,1,5094,53.5,1,1018.8000000000001,High
25,53.65,1355.45,5854,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.001703736085287567,0,5854,53.65,25,0.0,Low
18,55.95,1082.8,2035,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.004060140900129584,0,2035,55.95,18,0.0,Low
48,23.55,1173.35,5019,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0004229637475895976,0,5019,23.55,48,0.0,Low
26,20.65,595.5,2194,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0027345509115791118,0,2194,20.65,26,0.0,Low
1,69.1,69.1,5795,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9979103930945552,1,5795,69.1,1,1159.0,High
4,57.2,223.75,2421,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,0.006800687791216524,0,2421,57.2,4,0.0,Low
1,20.3,20.3,4270,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.004736712390489632,0,4270,20.3,1,0.0,Low
11,74.35,834.2,5075,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9978112060387693,1,5075,74.35,11,1015.0,High
